comicID,title,issueNumber
18267,Wonder Man (1991) #19,19
10906,Spider-Man 2099 (1992) #5,5
14651,"Peter Parker, the Spectacular Spider-Man (1976) #198",198
14189,Wolverine (1988) #67,67
17984,X-Force (1991) #20,20
9214,Incredible Hulk (1962) #403,403
13839,Uncanny X-Men (1963) #298,298
7242,Avengers (1963) #360,360
8312,Daredevil (1964) #314,314
18933,Quasar (1989) #44,44
17834,Avengers West Coast (1985) #92,92
7794,Captain America (1968) #413,413
11788,Thor (1966) #460,460
14304,X-Men (1991) #18,18
8647,Excalibur (1988) #63,63
23478,Venom: Lethal Protector (1993) #2,2
61801,Guardians of the Galaxy (1990) #34,34
62305,Secret Defenders (1993) #1,1
27749,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #45",45
57827,Silver Surfer/Warlock: Resurrection (1993) #1,1
69164,New Warriors (1990) #33,33
57523,Cage (1992) #12,12
22209,Punisher War Journal (1988) #52,52
6788,The Amazing Spider-Man (1963) #375,375
20214,"Doctor Strange, Sorcerer Supreme (1988) #51",51
13199,Fantastic Four (1961) #374,374
12658,Alpha Flight (1983) #118,118
62560,Sensational She-Hulk (1989) #49,49
9539,Iron Man (1968) #290,290
10037,Marvel Comics Presents (1988) #123,123
8311,Daredevil (1964) #313,313
18932,Quasar (1989) #43,43
17982,X-Force (1991) #19,19
17833,Avengers West Coast (1985) #91,91
7240,Avengers (1963) #359,359
7793,Captain America (1968) #412,412
11787,Thor (1966) #459,459
14303,X-Men (1991) #17,17
12309,X-Factor (1986) #87,87
15216,Silver Surfer (1987) #77,77
7793,Captain America (1968) #412,412
14303,X-Men (1991) #17,17
11787,Thor (1966) #459,459
12309,X-Factor (1986) #87,87
15216,Silver Surfer (1987) #77,77
12099,Web of Spider-Man (1985) #97,97
18349,What If? (1989) #46,46
18417,Warlock and the Infinity Watch (1992) #13,13
18266,Wonder Man (1991) #18,18
10791,Spider-Man (1990) #31,31
8646,Excalibur (1988) #62,62
27748,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #44",44
69163,New Warriors (1990) #32,32
57522,Cage (1992) #11,11
9537,Iron Man (1968) #289,289
66076,The Punisher (1987) #75,75
22208,Punisher War Journal (1988) #51,51
6787,The Amazing Spider-Man (1963) #374,374
20213,"Doctor Strange, Sorcerer Supreme (1988) #50",50
12657,Alpha Flight (1983) #117,117
13198,Fantastic Four (1961) #373,373
53761,Classic Star Wars (1992) #7,7
62559,Sensational She-Hulk (1989) #48,48
23477,Venom: Lethal Protector (1993) #1,1
61800,Guardians of the Galaxy (1990) #33,33
10036,Marvel Comics Presents (1988) #122,122
8705,Fantastic Four Annual (1963) #26,26
8645,Excalibur (1988) #61,61
6937,Avengers Annual (1967) #22,22
6786,The Amazing Spider-Man (1963) #373,373
11786,Thor (1966) #458,458
17877,Captain America Annual (1971) #12,12
17832,Avengers West Coast (1985) #90,90
17981,X-Force (1991) #18,18
19865,Iron Man Annual (1970) #14,14
7239,Avengers (1963) #358,358
7792,Captain America (1968) #411,411
14302,X-Men (1991) #16,16
16089,Hulk: Future Imperfect (1992) #2,2
10035,Marvel Comics Presents (1988) #121,121
12308,X-Factor (1986) #86,86
15215,Silver Surfer (1987) #76,76
12098,Web of Spider-Man (1985) #96,96
18348,What If? (1989) #45,45
18416,Warlock and the Infinity Watch (1992) #12,12
18265,Wonder Man (1991) #17,17
10790,Spider-Man (1990) #30,30
14649,"Peter Parker, the Spectacular Spider-Man (1976) #196",196
14187,Wolverine (1988) #65,65
22667,Ghost Rider (1990) #33,33
9536,Iron Man (1968) #288,288
9212,Incredible Hulk (1962) #401,401
11785,Thor (1966) #457,457
10887,Spider-Man 2099 (1992) #3,3
8310,Daredevil (1964) #312,312
18931,Quasar (1989) #42,42
17846,Avengers West Coast Annual (1986) #8,8
8644,Excalibur (1988) #60,60
23516,X-Factor Annual (1986) #8,8
16876,Incredible Hulk Annual (1968) #19,19
6785,The Amazing Spider-Man (1963) #372,372
71593,Doctor Strange Sorcerer Supreme Annual (1992) #3,3
71983,New Warriors Annual (1991) #3,3
20211,"Doctor Strange, Sorcerer Supreme (1988) #49",49
61799,Guardians of the Galaxy (1990) #32,32
16902,Amazing Spider-Man Annual (1964) #27,27
60111,New Warriors (1990) #31,31
27747,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #43",43
57521,Cage (1992) #10,10
71986,Night Thrasher: Four Control (1992) #4,4
66075,The Punisher (1987) #74,74
47464,Stryfe's Strike File (1993) #1,1
13837,Uncanny X-Men (1963) #296,296
16679,Thor Annual (1966) #18,18
12656,Alpha Flight (1983) #116,116
13197,Fantastic Four (1961) #372,372
53760,Classic Star Wars (1992) #6,6
6784,The Amazing Spider-Man (1963) #371,371
11784,Thor (1966) #456,456
10034,Marvel Comics Presents (1988) #120,120
8642,Excalibur (1988) #59,59
9211,Incredible Hulk (1962) #400,400
13836,Uncanny X-Men (1963) #295,295
22666,Ghost Rider (1990) #32,32
8309,Daredevil (1964) #311,311
10788,Spider-Man (1990) #29,29
18930,Quasar (1989) #41,41
17831,Avengers West Coast (1985) #89,89
17980,X-Force (1991) #17,17
11783,Thor (1966) #455,455
10032,Marvel Comics Presents (1988) #119,119
7238,Avengers (1963) #357,357
7791,Captain America (1968) #410,410
14301,X-Men (1991) #15,15
10876,Spider-Man 2099 (1992) #2,2
16088,Hulk: Future Imperfect (1992) #1,1
12307,X-Factor (1986) #85,85
15214,Silver Surfer (1987) #75,75
12097,Web of Spider-Man (1985) #95,95
18347,What If? (1989) #44,44
15214,Silver Surfer (1987) #75,75
18415,Warlock and the Infinity Watch (1992) #11,11
18264,Wonder Man (1991) #16,16
12097,Web of Spider-Man (1985) #95,95
8641,Excalibur (1988) #58,58
9535,Iron Man (1968) #287,287
66074,The Punisher (1987) #73,73
62558,Sensational She-Hulk (1989) #46,46
6783,The Amazing Spider-Man (1963) #370,370
13196,Fantastic Four (1961) #371,371
12655,Alpha Flight (1983) #115,115
62680,Spider-Man: The Trial of Venom (1992) #1,1
66077,Punisher/Black Widow: Spinning Doomsday's Web (1992) #1,1
53759,Classic Star Wars (1992) #5,5
69162,New Warriors (1990) #30,30
22205,Punisher War Journal (1988) #49,49
20210,"Doctor Strange, Sorcerer Supreme (1988) #48",48
61798,Guardians of the Galaxy (1990) #31,31
27746,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #42",42
57520,Cage (1992) #9,9
71985,Night Thrasher: Four Control (1992) #3,3
8640,Excalibur (1988) #57,57
6781,The Amazing Spider-Man (1963) #369,369
10031,Marvel Comics Presents (1988) #118,118
11782,Thor (1966) #454,454
7237,Avengers (1963) #356,356
7790,Captain America (1968) #409,409
12306,X-Factor (1986) #84,84
23286,Cable: Blood & Metal (1992) #2,2
14300,X-Men (1991) #14,14
18346,What If? (1989) #43,43
15213,Silver Surfer (1987) #74,74
18414,Warlock and the Infinity Watch (1992) #10,10
12096,Web of Spider-Man (1985) #94,94
14647,"Peter Parker, the Spectacular Spider-Man (1976) #194",194
10030,Marvel Comics Presents (1988) #117,117
14185,Wolverine (1988) #63,63
11781,Thor (1966) #453,453
9210,Incredible Hulk (1962) #399,399
13835,Uncanny X-Men (1963) #294,294
9297,Infinity War (1992) #6,6
10865,Spider-Man 2099 (1992) #1,1
8308,Daredevil (1964) #310,310
10787,Spider-Man (1990) #28,28
18929,Quasar (1989) #40,40
17979,X-Force (1991) #16,16
8639,Excalibur (1988) #56,56
53758,Classic Star Wars (1992) #4,4
20209,"Doctor Strange, Sorcerer Supreme (1988) #47",47
61797,Guardians of the Galaxy (1990) #30,30
18263,Wonder Man (1991) #15,15
6780,The Amazing Spider-Man (1963) #368,368
27745,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #41",41
57519,Cage (1992) #8,8
71984,Night Thrasher: Four Control (1992) #2,2
9534,Iron Man (1968) #286,286
66073,The Punisher (1987) #72,72
62557,Sensational She-Hulk (1989) #45,45
13195,Fantastic Four (1961) #370,370
12654,Alpha Flight (1983) #114,114
22665,Ghost Rider (1990) #31,31
69161,New Warriors (1990) #29,29
22204,Punisher War Journal (1988) #48,48
54062,Star Wars: Dark Empire (1991) #6,6
53757,Classic Star Wars (1992) #3,3
7236,Avengers (1963) #355,355
10029,Marvel Comics Presents (1988) #116,116
59953,Darkhold: Pages from The Book of Sins (1992) #1,1
12653,Alpha Flight (1983) #113,113
10786,Spider-Man (1990) #27,27
10028,Marvel Comics Presents (1988) #115,115
22203,Punisher War Journal (1988) #47,47
7789,Captain America (1968) #408,408
12305,X-Factor (1986) #83,83
23285,Cable: Blood & Metal (1992) #1,1
8306,Daredevil (1964) #309,309
15513,Marvel Super-Heroes (1992) #11,11
14299,X-Men (1991) #13,13
18345,What If? (1989) #42,42
15212,Silver Surfer (1987) #73,73
18262,Wonder Man (1991) #14,14
18927,Quasar (1989) #39,39
12095,Web of Spider-Man (1985) #93,93
18454,Warlock and the Infinity Watch (1992) #9,9
14646,"Peter Parker, the Spectacular Spider-Man (1976) #193",193
7235,Avengers (1963) #354,354
9533,Iron Man (1968) #285,285
14184,Wolverine (1988) #62,62
17829,Avengers West Coast (1985) #87,87
11780,Thor (1966) #452,452
9209,Incredible Hulk (1962) #398,398
13834,Uncanny X-Men (1963) #293,293
9296,Infinity War (1992) #5,5
69160,New Warriors (1990) #28,28
17978,X-Force (1991) #15,15
20208,"Doctor Strange, Sorcerer Supreme (1988) #46",46
8638,Excalibur (1988) #55,55
58027,Guardians of the Galaxy (1990) #29,29
13193,Fantastic Four (1961) #369,369
6779,The Amazing Spider-Man (1963) #367,367
27744,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #40",40
57518,Cage (1992) #7,7
66072,The Punisher (1987) #71,71
62556,Sensational She-Hulk (1989) #44,44
14183,Wolverine (1988) #61,61
7234,Avengers (1963) #353,353
10027,Marvel Comics Presents (1988) #114,114
7788,Captain America (1968) #407,407
15211,Silver Surfer (1987) #72,72
66071,The Punisher (1987) #70,70
6778,The Amazing Spider-Man (1963) #366,366
18453,Warlock and the Infinity Watch (1992) #8,8
14645,"Peter Parker, the Spectacular Spider-Man (1976) #192",192
10026,Marvel Comics Presents (1988) #113,113
11779,Thor (1966) #451,451
7787,Captain America (1968) #406,406
17828,Avengers West Coast (1985) #86,86
9208,Incredible Hulk (1962) #397,397
13833,Uncanny X-Men (1963) #292,292
9295,Infinity War (1992) #4,4
15210,Silver Surfer (1987) #71,71
14182,Wolverine (1988) #60,60
7233,Avengers (1963) #352,352
17977,X-Force (1991) #14,14
14298,X-Men (1991) #12,12
12304,X-Factor (1986) #82,82
8305,Daredevil (1964) #308,308
12094,Web of Spider-Man (1985) #92,92
18344,What If? (1989) #41,41
18261,Wonder Man (1991) #13,13
18926,Quasar (1989) #38,38
57517,Cage (1992) #6,6
58028,Guardians of the Galaxy Annual (1991) #2,2
9532,Iron Man (1968) #284,284
62555,Sensational She-Hulk (1989) #43,43
22662,Ghost Rider (1990) #29,29
53330,Deathlok (1991) #15,15
12652,Alpha Flight (1983) #112,112
10785,Spider-Man (1990) #26,26
27742,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #39",39
53756,Classic Star Wars (1992) #2,2
66070,The Punisher (1987) #69,69
69159,New Warriors (1990) #27,27
22202,Punisher War Journal (1988) #46,46
20207,"Doctor Strange, Sorcerer Supreme (1988) #45",45
8637,Excalibur (1988) #54,54
58026,Guardians of the Galaxy (1990) #28,28
13192,Fantastic Four (1961) #368,368
14180,Wolverine (1988) #59,59
7232,Avengers (1963) #351,351
10025,Marvel Comics Presents (1988) #112,112
7786,Captain America (1968) #405,405
15209,Silver Surfer (1987) #70,70
54061,Star Wars: Dark Empire (1991) #5,5
66069,The Punisher (1987) #68,68
7785,Captain America (1968) #404,404
22201,Punisher War Journal (1988) #45,45
17976,X-Force (1991) #13,13
12303,X-Factor (1986) #81,81
8304,Daredevil (1964) #307,307
12093,Web of Spider-Man (1985) #91,91
18343,What If? (1989) #40,40
18925,Quasar (1989) #37,37
18452,Warlock and the Infinity Watch (1992) #7,7
14644,"Peter Parker, the Spectacular Spider-Man (1976) #191",191
7231,Avengers (1963) #350,350
11778,Thor (1966) #450,450
15207,Silver Surfer (1987) #69,69
17827,Avengers West Coast (1985) #85,85
9207,Incredible Hulk (1962) #396,396
13832,Uncanny X-Men (1963) #291,291
9294,Infinity War (1992) #3,3
14179,Wolverine (1988) #58,58
10024,Marvel Comics Presents (1988) #111,111
14293,X-Men (1991) #11,11
53755,Classic Star Wars (1992) #1,1
55128,Nomad (1992) #4,4
69158,New Warriors (1990) #26,26
53289,Deathlok Annual (1992) #1,1
10635,The Punisher War Zone (1992) #6,6
20206,"Doctor Strange, Sorcerer Supreme (1988) #44",44
8636,Excalibur (1988) #53,53
58025,Guardians of the Galaxy (1990) #27,27
13191,Fantastic Four (1961) #367,367
18260,Wonder Man (1991) #12,12
6777,The Amazing Spider-Man (1963) #365,365
66068,The Punisher (1987) #67,67
57516,Cage (1992) #5,5
9531,Iron Man (1968) #283,283
62554,Sensational She-Hulk (1989) #42,42
53329,Deathlok (1991) #14,14
22661,Ghost Rider (1990) #28,28
12651,Alpha Flight (1983) #111,111
64880,Spider-Man/Doctor Strange: The Way to Dusty Death (1992),0
10784,Spider-Man (1990) #25,25
27741,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #38",38
14178,Wolverine (1988) #57,57
15206,Silver Surfer (1987) #68,68
10023,Marvel Comics Presents (1988) #110,110
7784,Captain America (1968) #403,403
15206,Silver Surfer (1987) #68,68
17826,Avengers West Coast (1985) #84,84
9206,Incredible Hulk (1962) #395,395
13831,Uncanny X-Men (1963) #290,290
9293,Infinity War (1992) #2,2
10021,Marvel Comics Presents (1988) #109,109
18341,What If? (1989) #39,39
10783,Spider-Man (1990) #24,24
22660,Ghost Rider (1990) #27,27
7229,Avengers (1963) #349,349
12302,X-Factor (1986) #80,80
14177,Wolverine (1988) #56,56
8303,Daredevil (1964) #306,306
14282,X-Men (1991) #10,10
12092,Web of Spider-Man (1985) #90,90
18259,Wonder Man (1991) #11,11
18924,Quasar (1989) #36,36
18451,Warlock and the Infinity Watch (1992) #6,6
14643,"Peter Parker, the Spectacular Spider-Man (1976) #190",190
7783,Captain America (1968) #402,402
17965,X-Force (1991) #12,12
11777,Thor (1966) #449,449
53328,Deathlok (1991) #13,13
12650,Alpha Flight (1983) #110,110
27740,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #37",37
66066,The Punisher (1987) #65,65
15205,Silver Surfer (1987) #67,67
69157,New Warriors (1990) #25,25
22200,Punisher War Journal (1988) #44,44
10634,The Punisher War Zone (1992) #5,5
20205,"Doctor Strange, Sorcerer Supreme (1988) #43",43
50784,Silver Surfer Annual (1988) #5,5
8635,Excalibur (1988) #52,52
58024,Guardians of the Galaxy (1990) #26,26
13190,Fantastic Four (1961) #366,366
6776,The Amazing Spider-Man (1963) #364,364
57515,Cage (1992) #4,4
42872,Excalibur: XX Crossing (1992) #1,1
62553,Sensational She-Hulk (1989) #41,41
9530,Iron Man (1968) #282,282
54060,Star Wars: Dark Empire (1991) #4,4
10020,Marvel Comics Presents (1988) #108,108
10019,Marvel Comics Presents (1988) #107,107
14176,Wolverine (1988) #55,55
8302,Daredevil (1964) #305,305
18258,Wonder Man (1991) #10,10
18923,Quasar (1989) #35,35
18450,Warlock and the Infinity Watch (1992) #5,5
7782,Captain America (1968) #401,401
11776,Thor (1966) #448,448
17825,Avengers West Coast (1985) #83,83
9205,Incredible Hulk (1962) #394,394
13830,Uncanny X-Men (1963) #289,289
9292,Infinity War (1992) #1,1
12300,X-Factor (1986) #79,79
14383,X-Men (1991) #9,9
12090,Web of Spider-Man (1985) #89,89
18340,What If? (1989) #38,38
17954,X-Force (1991) #11,11
10782,Spider-Man (1990) #23,23
14641,"Peter Parker, the Spectacular Spider-Man (1976) #189",189
7228,Avengers (1963) #348,348
15204,Silver Surfer (1987) #66,66
20204,"Doctor Strange, Sorcerer Supreme (1988) #42",42
8634,Excalibur (1988) #51,51
12648,Alpha Flight (1983) #109,109
58023,Guardians of the Galaxy (1990) #25,25
13189,Fantastic Four (1961) #365,365
6775,The Amazing Spider-Man (1963) #363,363
57514,Cage (1992) #3,3
62552,Sensational She-Hulk (1989) #40,40
53454,New Warriors Annual (1991) #2,2
9529,Iron Man (1968) #281,281
53327,Deathlok (1991) #12,12
43037,Silver Sable & the Wild Pack (1992) #1,1
53453,"Peter Parker, the Spectacular Spider-Man Annual (1979) #12",12
27739,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #36",36
10631,The Punisher War Zone (1992) #4,4
22659,Ghost Rider (1990) #26,26
69156,New Warriors (1990) #24,24
22199,Punisher War Journal (1988) #43,43
69711,The 'Nam (1986) #69,69
62540,The Punisher (1987) #64,64
10018,Marvel Comics Presents (1988) #106,106
18446,Warlock and the Infinity Watch (1992) #4,4
12089,Web of Spider-Man (1985) #88,88
18339,What If? (1989) #37,37
10781,Spider-Man (1990) #22,22
14640,"Peter Parker, the Spectacular Spider-Man (1976) #188",188
7227,Avengers (1963) #347,347
15203,Silver Surfer (1987) #65,65
14372,X-Men (1991) #8,8
18285,Wonder Man (1991) #9,9
17943,X-Force (1991) #10,10
14175,Wolverine (1988) #54,54
8301,Daredevil (1964) #304,304
18922,Quasar (1989) #34,34
7781,Captain America (1968) #400,400
11775,Thor (1966) #447,447
10017,Marvel Comics Presents (1988) #105,105
14372,X-Men (1991) #8,8
18922,Quasar (1989) #34,34
7781,Captain America (1968) #400,400
14175,Wolverine (1988) #54,54
53326,Deathlok (1991) #11,11
10620,The Punisher War Zone (1992) #3,3
27738,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #35",35
50923,X-Force Annual (1992) #1,1
69155,New Warriors (1990) #23,23
22198,Punisher War Journal (1988) #42,42
69710,The 'Nam (1986) #68,68
20815,X-Factor Annual (1986) #7,7
20203,"Doctor Strange, Sorcerer Supreme (1988) #41",41
8633,Excalibur (1988) #50,50
12647,Alpha Flight (1983) #108,108
58022,Guardians of the Galaxy (1990) #24,24
13188,Fantastic Four (1961) #364,364
6774,The Amazing Spider-Man (1963) #362,362
66065,The Punisher (1987) #63,63
57513,Cage (1992) #2,2
9528,Iron Man (1968) #280,280
62551,Sensational She-Hulk (1989) #39,39
54059,Star Wars: Dark Empire (1991) #3,3
10016,Marvel Comics Presents (1988) #104,104
14639,"Peter Parker, the Spectacular Spider-Man (1976) #187",187
20202,"Doctor Strange, Sorcerer Supreme (1988) #40",40
8300,Daredevil (1964) #303,303
15202,Silver Surfer (1987) #64,64
18921,Quasar (1989) #33,33
7780,Captain America (1968) #399,399
18060,X-Force (1991) #9,9
17823,Avengers West Coast (1985) #81,81
9203,Incredible Hulk (1962) #392,392
13828,Uncanny X-Men (1963) #287,287
12298,X-Factor (1986) #77,77
14361,X-Men (1991) #7,7
18338,What If? (1989) #36,36
11774,Thor (1966) #446,446
7226,Avengers (1963) #346,346
12088,Web of Spider-Man (1985) #87,87
10015,Marvel Comics Presents (1988) #103,103
10780,Spider-Man (1990) #21,21
18435,Warlock and the Infinity Watch (1992) #3,3
18284,Wonder Man (1991) #8,8
12646,Alpha Flight (1983) #107,107
58021,Guardians of the Galaxy (1990) #23,23
13187,Fantastic Four (1961) #363,363
6773,The Amazing Spider-Man (1963) #361,361
57512,Cage (1992) #1,1
14174,Wolverine (1988) #53,53
62550,Sensational She-Hulk (1989) #38,38
53325,Deathlok (1991) #10,10
8631,Excalibur (1988) #49,49
27737,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #34",34
9526,Iron Man (1968) #279,279
69154,New Warriors (1990) #22,22
22197,Punisher War Journal (1988) #41,41
69709,The 'Nam (1986) #67,67
10609,The Punisher War Zone (1992) #2,2
10014,Marvel Comics Presents (1988) #102,102
18337,What If? (1989) #35,35
11773,Thor (1966) #445,445
22657,Ghost Rider (1990) #24,24
7225,Avengers (1963) #345,345
18049,X-Force (1991) #8,8
9525,Iron Man (1968) #278,278
12087,Web of Spider-Man (1985) #86,86
14350,X-Men (1991) #6,6
10779,Spider-Man (1990) #20,20
14638,"Peter Parker, the Spectacular Spider-Man (1976) #186",186
12645,Alpha Flight (1983) #106,106
8299,Daredevil (1964) #302,302
15201,Silver Surfer (1987) #63,63
18920,Quasar (1989) #32,32
22656,Ghost Rider (1990) #23,23
7779,Captain America (1968) #398,398
18424,Warlock and the Infinity Watch (1992) #2,2
10013,Marvel Comics Presents (1988) #101,101
17822,Avengers West Coast (1985) #80,80
9202,Incredible Hulk (1962) #391,391
20200,"Doctor Strange, Sorcerer Supreme (1988) #39",39
13827,Uncanny X-Men (1963) #286,286
12297,X-Factor (1986) #76,76
27736,"Nick Fury, Agent of S.H.I.E.L.D. (1989) #33",33
69153,New Warriors (1990) #21,21
18283,Wonder Man (1991) #7,7
58020,Guardians of the Galaxy (1990) #22,22
13186,Fantastic Four (1961) #362,362
6772,The Amazing Spider-Man (1963) #360,360
10598,The Punisher War Zone (1992) #1,1
14173,Wolverine (1988) #52,52
62549,Sensational She-Hulk (1989) #37,37
53324,Deathlok (1991) #9,9
8630,Excalibur (1988) #48,48
10012,Marvel Comics Presents (1988) #100,100
55230,Spider-Man: Fear Itself (1992) #1,1
